3020000,1931200
3024000,1934000
3028000,1936800
3032000,1939600
3036000,1942400
3040000,1945200
3044000,1948000
3048000,1950800
3052000,1953600
3056000,1956400
3060000,1959200
3064000,1962000
3068000,1964800
3072000,1967600
3076000,1970400
3080000,1973200
3084000,1976000
3088000,1978800
3092000,1981600
3096000,1984400
3100000,1987200
3104000,1990000
3108000,1992800
3112000,1995600
3116000,1998400
3120000,2001200
3124000,2004000
3128000,2006800
3132000,2009600
3136000,2012400
3140000,2015200
3144000,2018000
3148000,2020800
3152000,2023600
3156000,2026400
3160000,2029200
3164000,2032000
3168000,2034800
3172000,2037600
3176000,2040400
3180000,2043200
3184000,2046000
3188000,2048800
3192000,2051600
3196000,2054400
3200000,2057200
3204000,2060000
3208000,2062800
3212000,2065600
3216000,2068400
3220000,2071200
3224000,2074000
3228000,2076800
3232000,2079600
3236000,2082400
3240000,2085200
3244000,2088000
3248000,2090800
3252000,2093600
3256000,2096400
3260000,2099200
3264000,2102000
3268000,2104800
3272000,2107600
3276000,2110400
3280000,2113200
3284000,2116000
3288000,2118800
3292000,2121600
3296000,2124400
3300000,2127200
3304000,2130000
3308000,2132800
3312000,2135600
3316000,2138400
3320000,2141200
3324000,2144000
3328000,2146800
3332000,2149600
3336000,2152400
3340000,2155200
3344000,2158000
3348000,2160800
3352000,2163600
3356000,2166400
3360000,2169200
3364000,2172000
3368000,2174800
3372000,2177600
3376000,2180400
3380000,2183200
3384000,2186000
3388000,2188800
3392000,2191600
3396000,2194400
3400000,2197200
3404000,2200000
3408000,2202800
3412000,2205600
3416000,2208400
3420000,2211200
3424000,2214000
3428000,2216800
3432000,2219600
3436000,2222400
3440000,2225200
3444000,2228000
3448000,2230800
3452000,2233600
3456000,2236400
3460000,2239200
3464000,2242000
3468000,2244800
3472000,2247600
3476000,2250400
3480000,2253200
3484000,2256000
3488000,2258800
3492000,2261600
3496000,2264400
3500000,2267200
3504000,2270000
3508000,2272800
3512000,2275600
3516000,2278400
3520000,2281200
3524000,2284000
3528000,2286800
3532000,2289600
3536000,2292400
3540000,2295200
3544000,2298000
3548000,2300800
3552000,2303600
3556000,2306400
3560000,2309200
3564000,2312000
3568000,2314800
3572000,2317600
3576000,2320400
3580000,2323200
3584000,2326000
3588000,2328800
3592000,2331600
3596000,2334400
3600000,2337200
3604000,2340000
3608000,2343200
3612000,2346400
3616000,2349600
3620000,2352800
3624000,2356000
3628000,2359200
3632000,2362400
3636000,2365600
3640000,2368800
3644000,2372000
3648000,2375200
3652000,2378400
3656000,2381600
3660000,2384800
3664000,2388000
3668000,2391200
3672000,2394400
3676000,2397600
3680000,2400800
3684000,2404000
3688000,2407200
3692000,2410400
3696000,2413600
3700000,2416800
3704000,2420000
3708000,2423200
3712000,2426400
3716000,2429600
3720000,2432800
3724000,2436000
3728000,2439200
3732000,2442400
3736000,2445600
3740000,2448800
3744000,2452000
3748000,2455200
3752000,2458400
3756000,2461600
3760000,2464800
3764000,2468000
3768000,2471200
3772000,2474400
3776000,2477600
3780000,2480800
3784000,2484000
3788000,2487200
3792000,2490400
3796000,2493600
3800000,2496800
3804000,2500000
3808000,2503200
3812000,2506400
3816000,2509600
3820000,2512800
3824000,2516000
3828000,2519200
3832000,2522400
3836000,2525600
3840000,2528800
3844000,2532000
3848000,2535200
3852000,2538400
3856000,2541600
3860000,2544800
3864000,2548000
3868000,2551200
3872000,2554400
3876000,2557600
3880000,2560800
3884000,2564000
3888000,2567200
3892000,2570400
3896000,2573600
3900000,2576800
3904000,2580000
3908000,2583200
3912000,2586400
3916000,2589600
3920000,2592800
3924000,2596000
3928000,2599200
3932000,2602400
3936000,2605600
3940000,2608800
3944000,2612000
3948000,2615200
3952000,2618400
3956000,2621600
3960000,2624800
3964000,2628000
3968000,2631200
3972000,2634400
3976000,2637600
3980000,2640800
3984000,2644000
3988000,2647200
3992000,2650400
3996000,2653600
4000000,2656800
4004000,2660000
4008000,2663200
4012000,2666400
4016000,2669600
4020000,2672800
4024000,2676000
4028000,2679200
4032000,2682400
4036000,2685600
4040000,2688800
4044000,2692000
4048000,2695200
4052000,2698400
4056000,2701600
4060000,2704800
4064000,2708000
4068000,2711200
4072000,2714400
4076000,2717600
4080000,2720800
4084000,2724000
4088000,2727200
4092000,2730400
4096000,2733600
4100000,2736800
4104000,2740000
4108000,2743200
4112000,2746400
4116000,2749600
4120000,2752800
4124000,2756000
4128000,2759200
4132000,2762400
4136000,2765600
4140000,2768800
4144000,2772000
4148000,2775200
4152000,2778400
4156000,2781600
4160000,2784800
4164000,2788000
4168000,2791200
4172000,2794400
4176000,2797600
4180000,2800800
4184000,2804000
4188000,2807200
4192000,2810400
4196000,2813600
4200000,2816800
4204000,2820000
4208000,2823200
4212000,2826400
4216000,2829600
4220000,2832800
4224000,2836000
4228000,2839200
4232000,2842400
4236000,2845600
4240000,2848800
4244000,2852000
4248000,2855200
4252000,2858400
4256000,2861600
4260000,2864800
4264000,2868000
4268000,2871200
4272000,2874400
4276000,2877600
4280000,2880800
4284000,2884000
4288000,2887200
4292000,2890400
4296000,2893600
4300000,2896800
4304000,2900000
4308000,2903200
4312000,2906400
4316000,2909600
4320000,2912800
4324000,2916000
4328000,2919200
4332000,2922400
4336000,2925600
4340000,2928800
4344000,2932000
4348000,2935200
4352000,2938400
4356000,2941600
4360000,2944800
4364000,2948000
4368000,2951200
4372000,2954400
4376000,2957600
4380000,2960800
4384000,2964000
4388000,2967200
4392000,2970400
4396000,2973600
4400000,2976800
4404000,2980000
4408000,2983200
4412000,2986400
4416000,2989600
4420000,2992800
4424000,2996000
4428000,2999200
4432000,3002400
4436000,3005600
4440000,3008800
4444000,3012000
4448000,3015200
4452000,3018400
4456000,3021600
4460000,3024800
4464000,3028000
4468000,3031200
4472000,3034400
4476000,3037600
4480000,3040800
4484000,3044000
4488000,3047200
4492000,3050400
4496000,3053600
4500000,3056800
4504000,3060000
4508000,3063200
4512000,3066400
4516000,3069600
4520000,3072800
4524000,3076000
4528000,3079200
4532000,3082400
4536000,3085600
4540000,3088800
4544000,3092000
4548000,3095200
4552000,3098400
4556000,3101600
4560000,3104800
4564000,3108000
4568000,3111200
4572000,3114400
4576000,3117600
4580000,3120800
4584000,3124000
4588000,3127200
4592000,3130400
4596000,3133600
4600000,3136800
4604000,3140000
4608000,3143200
4612000,3146400
4616000,3149600
4620000,3152800
4624000,3156000
4628000,3159200
4632000,3162400
4636000,3165600
4640000,3168800
4644000,3172000
4648000,3175200
4652000,3178400
4656000,3181600
4660000,3184800
4664000,3188000
4668000,3191200
4672000,3194400
4676000,3197600
4680000,3200800
4684000,3204000
4688000,3207200
4692000,3210400
4696000,3213600
4700000,3216800
4704000,3220000
4708000,3223200
4712000,3226400
4716000,3229600
4720000,3232800
4724000,3236000
4728000,3239200
4732000,3242400
4736000,3245600
4740000,3248800
4744000,3252000
4748000,3255200
4752000,3258400
4756000,3261600
4760000,3264800
4764000,3268000
4768000,3271200
4772000,3274400
4776000,3277600
4780000,3280800
4784000,3284000
4788000,3287200
4792000,3290400
4796000,3293600
4800000,3296800
4804000,3300000
4808000,3303200
4812000,3306400
4816000,3309600
4820000,3312800
4824000,3316000
4828000,3319200
4832000,3322400
4836000,3325600
4840000,3328800
4844000,3332000
4848000,3335200
4852000,3338400
4856000,3341600
4860000,3344800
4864000,3348000
4868000,3351200
4872000,3354400
4876000,3357600
4880000,3360800
4884000,3364000
4888000,3367200
4892000,3370400
4896000,3373600
4900000,3376800
4904000,3380000
4908000,3383200
4912000,3386400
4916000,3389600
4920000,3392800
4924000,3396000
4928000,3399200
4932000,3402400
4936000,3405600
4940000,3408800
4944000,3412000
4948000,3415200
4952000,3418400
4956000,3421600
4960000,3424800
4964000,3428000
4968000,3431200
4972000,3434400
4976000,3437600
4980000,3440800
4984000,3444000
4988000,3447200
4992000,3450400
4996000,3453600
5000000,3456800
5004000,3460000
5008000,3463200
5012000,3466400
5016000,3469600
5020000,3472800
5024000,3476000
5028000,3479200
5032000,3482400
5036000,3485600
5040000,3488800
5044000,3492000
5048000,3495200
5052000,3498400
5056000,3501600
5060000,3504800
5064000,3508000
5068000,3511200
5072000,3514400
5076000,3517600
5080000,3520800
5084000,3524000
5088000,3527200
5092000,3530400
5096000,3533600
5100000,3536800
5104000,3540000
5108000,3543200
5112000,3546400
5116000,3549600
5120000,3552800
5124000,3556000
5128000,3559200
5132000,3562400
5136000,3565600
5140000,3568800
5144000,3572000
5148000,3575200
5152000,3578400
5156000,3581600
5160000,3584800
5164000,3588000
5168000,3591200
5172000,3594400
5176000,3597600
5180000,3600800
5184000,3604000
5188000,3607200
5192000,3610400
5196000,3613600
5200000,3616800
5204000,3620000
5208000,3623200
5212000,3626400
5216000,3629600
5220000,3632800
5224000,3636000
5228000,3639200
5232000,3642400
5236000,3645600
5240000,3648800
5244000,3652000
5248000,3655200
5252000,3658400
5256000,3661600
5260000,3664800
5264000,3668000
5268000,3671200
5272000,3674400
5276000,3677600
5280000,3680800
5284000,3684000
5288000,3687200
5292000,3690400
5296000,3693600
5300000,3696800
5304000,3700000
5308000,3703200
5312000,3706400
5316000,3709600
5320000,3712800
5324000,3716000
5328000,3719200
5332000,3722400
5336000,3725600
5340000,3728800
5344000,3732000
5348000,3735200
5352000,3738400
5356000,3741600
5360000,3744800
5364000,3748000
5368000,3751200
5372000,3754400
5376000,3757600
5380000,3760800
5384000,3764000
5388000,3767200
5392000,3770400
5396000,3773600
5400000,3776800
5404000,3780000
5408000,3783200
5412000,3786400
5416000,3789600
5420000,3792800
5424000,3796000
5428000,3799200
5432000,3802400
5436000,3805600
5440000,3808800
5444000,3812000
5448000,3815200
5452000,3818400
5456000,3821600
5460000,3824800
5464000,3828000
5468000,3831200
5472000,3834400
5476000,3837600
5480000,3840800
5484000,3844000
5488000,3847200
5492000,3850400
5496000,3853600
5500000,3856800
5504000,3860000
5508000,3863200
5512000,3866400
5516000,3869600
5520000,3872800
5524000,3876000
5528000,3879200
5532000,3882400
5536000,3885600
5540000,3888800
5544000,3892000
5548000,3895200
5552000,3898400
5556000,3901600
5560000,3904800
5564000,3908000
5568000,3911200
5572000,3914400
5576000,3917600
5580000,3920800
5584000,3924000
5588000,3927200
5592000,3930400
5596000,3933600
5600000,3936800
5604000,3940000
5608000,3943200
5612000,3946400
5616000,3949600
5620000,3952800
5624000,3956000
5628000,3959200
5632000,3962400
5636000,3965600
5640000,3968800
5644000,3972000
5648000,3975200
5652000,3978400
5656000,3981600
5660000,3984800
5664000,3988000
5668000,3991200
5672000,3994400
5676000,3997600
5680000,4000800
5684000,4004000
5688000,4007200
5692000,4010400
5696000,4013600
5700000,4016800
5704000,4020000
5708000,4023200
5712000,4026400
5716000,4029600
5720000,4032800
5724000,4036000
5728000,4039200
5732000,4042400
5736000,4045600
5740000,4048800
5744000,4052000
5748000,4055200
5752000,4058400
5756000,4061600
5760000,4064800
5764000,4068000
5768000,4071200
5772000,4074400
5776000,4077600
5780000,4080800
5784000,4084000
5788000,4087200
5792000,4090400
5796000,4093600
5800000,4096800
5804000,4100000
5808000,4103200
5812000,4106400
5816000,4109600
5820000,4112800
5824000,4116000
5828000,4119200
5832000,4122400
5836000,4125600
5840000,4128800
5844000,4132000
5848000,4135200
5852000,4138400
5856000,4141600
5860000,4144800
5864000,4148000
5868000,4151200
5872000,4154400
5876000,4157600
5880000,4160800
5884000,4164000
5888000,4167200
5892000,4170400
5896000,4173600
5900000,4176800
5904000,4180000
5908000,4183200
5912000,4186400
5916000,4189600
5920000,4192800
5924000,4196000
5928000,4199200
5932000,4202400
5936000,4205600
5940000,4208800
5944000,4212000
5948000,4215200
5952000,4218400
5956000,4221600
5960000,4224800
5964000,4228000
5968000,4231200
5972000,4234400
5976000,4237600
5980000,4240800
5984000,4244000
5988000,4247200
5992000,4250400
5996000,4253600
6000000,4256800
6004000,4260000
6008000,4263200
6012000,4266400
6016000,4269600
6020000,4272800
6024000,4276000
6028000,4279200
6032000,4282400
6036000,4285600
6040000,4288800
6044000,4292000
6048000,4295200
6052000,4298400
6056000,4301600
6060000,4304800
6064000,4308000
6068000,4311200
6072000,4314400
6076000,4317600
6080000,4320800
6084000,4324000
6088000,4327200
6092000,4330400
6096000,4333600
6100000,4336800
6104000,4340000
6108000,4343200
6112000,4346400
6116000,4349600
6120000,4352800
6124000,4356000
6128000,4359200
6132000,4362400
6136000,4365600
6140000,4368800
6144000,4372000
6148000,4375200
6152000,4378400
6156000,4381600
6160000,4384800
6164000,4388000
6168000,4391200
6172000,4394400
6176000,4397600
6180000,4400800
6184000,4404000
6188000,4407200
6192000,4410400
6196000,4413600
6200000,4416800
6204000,4420000
6208000,4423200
6212000,4426400
6216000,4429600
6220000,4432800
6224000,4436000
6228000,4439200
6232000,4442400
6236000,4445600
6240000,4448800
6244000,4452000
6248000,4455200
6252000,4458400
6256000,4461600
6260000,4464800
6264000,4468000
6268000,4471200
6272000,4474400
6276000,4477600
6280000,4480800
6284000,4484000
6288000,4487200
6292000,4490400
6296000,4493600
6300000,4496800
6304000,4500000
6308000,4503200
6312000,4506400
6316000,4509600
6320000,4512800
6324000,4516000
6328000,4519200
6332000,4522400
6336000,4525600
6340000,4528800
6344000,4532000
6348000,4535200
6352000,4538400
6356000,4541600
6360000,4544800
6364000,4548000
6368000,4551200
6372000,4554400
6376000,4557600
6380000,4560800
6384000,4564000
6388000,4567200
6392000,4570400
6396000,4573600
6400000,4576800
6404000,4580000
6408000,4583200
6412000,4586400
6416000,4589600
6420000,4592800
6424000,4596000
6428000,4599200
6432000,4602400
6436000,4605600
6440000,4608800
6444000,4612000
6448000,4615200
6452000,4618400
6456000,4621600
6460000,4624800
6464000,4628000
6468000,4631200
6472000,4634400
6476000,4637600
6480000,4640800
6484000,4644000
6488000,4647200
6492000,4650400
6496000,4653600
6500000,4656800
6504000,4660000
6508000,4663200
6512000,4666400
6516000,4669600
6520000,4672800
6524000,4676000
6528000,4679200
6532000,4682400
6536000,4685600
6540000,4688800
6544000,4692000
6548000,4695200
6552000,4698400
6556000,4701600
6560000,4704800
6564000,4708000
6568000,4711200
6572000,4714400
6576000,4717600
6580000,4720800
6584000,4724000
6588000,4727200
6592000,4730400
6596000,4733600
6600000,4736800
